,indice,page_number,line_number,text,text_type,speaker,time_added
1367,3168,130,8,With the boiler.,a,THE WITNESS,start_question
1368,3169,130,9,Okay.  Do you know who the manufacturer of that burner was?,q,MR. LENKIEWICZ,start_answer
1369,3171,130,11,No.,a,THE WITNESS,start_question
1370,3172,130,12,"Okay.  Sir, with regard to the first boiler that was installed, is there any other equipment that you recall associated with the boiler that we haven't talked about?",q,MR. LENKIEWICZ,start_answer
1371,3176,130,16,Other than changing the second one to go to wood --,a,THE WITNESS,start_question
1372,3178,130,18,I just want to talk about the first boiler.  Was there any other equipment associated with the first boiler that had to be installed at the same time?,q,MR. LENKIEWICZ,start_answer
1373,3182,130,22,No.,a,THE WITNESS,start_question
1374,3183,130,23,"Okay.  Sir, you yourself have never had any formal training on boiler work, correct?",q,MR. LENKIEWICZ,start_answer
1375,3186,131,1,Correct.,a,THE WITNESS,start_question
1376,3187,131,2,And you yourself never did any commercial work on boilers; is that correct?,q,MR. LENKIEWICZ,start_answer
1377,3189,131,4,Correct.,a,THE WITNESS,start_question
1378,3190,131,5,"Okay.  For either of the first two Weil-McLain boilers, do you recall at any time having to have maintenance work done on them by an outside -- by an outside person or entity?",q,MR. LENKIEWICZ,start_answer
1379,3194,131,9,"No, except for the initial startup.  I would have May & Haley come in and do the initial startup, which they did on the first one, and they did on the second one.",a,THE WITNESS,start_question
1380,3198,131,13,Okay.  So the second one --,q,MR. LENKIEWICZ,start_answer
1381,3199,131,14,I didn't have --,a,THE WITNESS,start_question
1382,3200,131,15,"I'm sorry.  Go ahead.  I didn't mean to interrupt, sir.",q,MR. LENKIEWICZ,start_answer
1383,3202,131,17,"That's all right.  I didn't have some of the equipment that was needed to make sure the boiler was running at top efficiency or not, so --",a,THE WITNESS,start_question
1384,3205,131,20,Was that a -- was that equipment that they had to -- to essentially run diagnostic testing?,q,MR. LENKIEWICZ,start_answer
1385,3207,131,22,Yes.,a,THE WITNESS,start_question
1386,3208,131,23,"Okay.  So it was something they brought, tested, and then they took away with them when they left, correct?",q,MR. LENKIEWICZ,start_answer
1387,3212,132,2,Correct.,a,THE WITNESS,start_question
1388,3213,132,3,"Do you recall the color of the second boiler, exterior?",q,MR. LENKIEWICZ,start_answer
1389,3215,132,5,The same as the first boiler.  I'm pretty sure of that.,a,THE WITNESS,start_question
1390,3217,132,7,"That they looked the same, but you don't recall the outside color?",q,MR. LENKIEWICZ,start_answer
1391,3219,132,9,"Yes, they looked the same.",a,THE WITNESS,start_question
1392,3220,132,10,"Sir, do you recall any warnings being affixed to the either the first or second boiler?",q,MR. LENKIEWICZ,start_answer
1393,3222,132,12,Absolutely not.,a,THE WITNESS,start_question
1394,3223,132,13,There were not any?,q,MR. LENKIEWICZ,start_answer
1395,3224,132,14,No.,a,THE WITNESS,start_question
1396,3225,132,15,Did you ever review any instruction manuals or any type of product information from Weil-McLain with regard to any of these boilers?,q,MR. LENKIEWICZ,start_answer
1397,3228,132,18,"No, I did not.",a,THE WITNESS,start_question
1398,3229,132,19,"Did you -- have you ever had any contact with any employee or representative from Weil-McLain, to your knowledge?",q,MR. LENKIEWICZ,start_answer
1399,3232,132,22,No.,a,THE WITNESS,start_question
1400,3233,132,23,"And as far as warnings and manuals, that includes you never reviewed any product instructions related to these boilers; is that correct?",q,MR. LENKIEWICZ,start_answer
1401,3237,133,2,"No.  Meaning, I did not, yeah.",a,THE WITNESS,start_question
1402,3238,133,3,How did you learn or know to do the type of cleanout work that you were doing on an annual basis for these boilers?,q,MR. LENKIEWICZ,start_answer
1403,3241,133,6,"I guess most of it was when they did the initial startup, I went over with their person, technician, or whatever.",a,THE WITNESS,start_question
1404,3244,133,9,You're talking about someone from May & Haley; is that correct?,q,MR. LENKIEWICZ,start_answer
1405,3246,133,11,Yes.,a,THE WITNESS,start_question
1406,3247,133,12,"Okay.  Sir, I believe on Tuesday you mentioned there being a water pump in your basement; is that correct?",q,MR. LENKIEWICZ,start_answer
1407,3250,133,15,"A Goulds, one horsepower, yes.",a,THE WITNESS,start_question
1408,3251,133,16,That was a Goulds water pump?,q,MR. LENKIEWICZ,start_answer
1409,3252,133,17,Yes.,a,THE WITNESS,start_question
1410,3253,133,18,Okay.  I think -- I thought I heard when you were being questioned on Tuesday that you said Weil-McLain with regard to the water pump.  Would you agree with me that it was not a Weil-McLain water pump?,q,MR. LENKIEWICZ,start_answer
1411,3258,133,23,"I agree with you, yes.  It was a screwup on my part.",a,THE WITNESS,start_question
1412,3261,134,1,"We fixed it.  It's okay.  Sir, when you removed the first boiler, you had to disconnect it from the piping; is that correct?",q,MR. LENKIEWICZ,start_answer
1413,3264,134,4,Yes.  That's correct.,a,THE WITNESS,start_question
1414,3265,134,5,Okay.  And I believe you said on Tuesday that there were -- that there was gaskets in some of the piping?,q,MR. LENKIEWICZ,start_answer
1415,3268,134,8,That's correct.,a,THE WITNESS,start_question
1416,3269,134,9,Do you remember specifically where the gaskets were?,q,MR. LENKIEWICZ,start_answer
1417,3271,134,11,"Yeah.  The return, you've got a circulating pump, and that circulating pump you had two sets of gaskets.  One in the lower section, and one on the upper section.",a,THE WITNESS,start_question
1418,3275,134,15,So the -- sorry.  Go ahead.,q,MR. LENKIEWICZ,start_answer
1419,3276,134,16,That connected.  It would be an inch-and-a-half return.,a,THE WITNESS,start_question
1420,3278,134,18,So the gaskets were related -- connected to the -- the gaskets were at the connections with the circulating pump?,q,MR. LENKIEWICZ,start_answer
1421,3281,134,21,Yes.,a,THE WITNESS,start_question
1422,3282,134,22,Okay.  Do you know if Weil-McLain manufactured the circulating pump?,q,MR. LENKIEWICZ,start_answer
1423,3284,134,24,I do not know.,a,THE WITNESS,start_question
1424,3286,135,1,Okay.  Do you know who the manufacturer of -- sorry.  Do you know who installed those gaskets? Were they installed when the -- when it was -- when the boiler was initially installed in 1961?,q,MR. LENKIEWICZ,start_answer
1425,3290,135,5,I don't know.  I can't remember now whether the circulating pump came with a boiler or not.,a,THE WITNESS,start_question
1426,3293,135,8,Okay.,q,MR. LENKIEWICZ,start_answer
1427,3294,135,9,I do not remember.,a,THE WITNESS,start_question
1428,3295,135,10,"Okay.  The piping coming from the boiler was not insulated, correct?",q,MR. LENKIEWICZ,start_answer
1429,3297,135,12,Correct.,a,THE WITNESS,start_question
1430,3298,135,13,"Okay.  Sir, there's a couple of other questions that are unrelated to what we just talked about.  I want to talk about Hale & Moore now when you worked there.  You mentioned that there was one Harris press that was present at the facility; is that correct?",q,MR. LENKIEWICZ,start_answer
1431,3304,135,19,That's correct.,a,THE WITNESS,start_question
1432,3305,135,20,Was this the same Harris press the entire time you were there?,q,MR. LENKIEWICZ,start_answer
1433,3307,135,22,Yes.,a,THE WITNESS,start_question
1434,3308,135,23,"Okay.  And it was present before you started working there, correct?",q,MR. LENKIEWICZ,start_answer
1435,3311,136,1,Yes.,a,THE WITNESS,start_question
1436,3312,136,2,"So you don't know the manufacture year of that Harris printing press, correct?",q,MR. LENKIEWICZ,start_answer
1437,3314,136,4,Correct.,a,THE WITNESS,start_question
1438,3315,136,5,"Okay.  And you don't know when it was installed at Hale & Moore, correct?",q,MR. LENKIEWICZ,start_answer
1439,3317,136,7,That's correct.,a,THE WITNESS,start_question
1440,3318,136,8,Okay.  Do you know whether Hale & Moore purchased this printing press new or used?,q,MR. LENKIEWICZ,start_answer
1441,3320,136,10,I do not know.,a,THE WITNESS,start_question
1442,3321,136,11,"Whenever they purchased it, it was sometime before you started working there?",q,MR. LENKIEWICZ,start_answer
1443,3323,136,13,Before I started working there.,a,THE WITNESS,start_question
1444,3324,136,14,Okay.  And you don't know the maintenance history of this press from however long between when it was installed and when you started working there?,q,MR. LENKIEWICZ,start_answer
1445,3327,136,17,Not before I got there.,a,THE WITNESS,start_question
1446,3328,136,18,"Okay.  Sir, did any of your siblings work outside the home, full-time jobs while you were living with them?  I mean, was there a time when any of your siblings were working full-time jobs but still living with you and your parents?",q,MR. LENKIEWICZ,start_answer
1447,3333,136,23,They -- I -- I'm going to say no.,a,THE WITNESS,start_question
1448,3334,136,24,Okay.  Was there a follow-up to that?,q,MR. LENKIEWICZ,start_answer
1449,3336,137,1,"Well, do you consider the part-time work?",a,THE WITNESS,start_question
1450,3337,137,2,Let me put it this way.  Did any of your siblings assist your father the way you did?,q,MR. LENKIEWICZ,start_answer
1451,3339,137,4,No.,a,THE WITNESS,start_question
1452,3340,137,5,Okay.  Did they work -- did they have part-time jobs for pay while you were living with them?,q,MR. LENKIEWICZ,start_answer
1453,3343,137,8,Yes.,a,THE WITNESS,start_question
1454,3344,137,9,"Okay.  What -- what was that employment, if you recall?",q,MR. LENKIEWICZ,start_answer
1455,3346,137,11,One was at Groton school.  And these were summer jobs.,a,THE WITNESS,start_question
1456,3348,137,13,Okay.  Who was at Groton school?,q,MR. LENKIEWICZ,start_answer
1457,3349,137,14,Susan.,a,THE WITNESS,start_question
1458,3350,137,15,What did Susan do at Groton school?,q,MR. LENKIEWICZ,start_answer
1459,3351,137,16,"Helped out in the cafeteria.  Did -- she also, I guess, did a little bit of painting, believe it or not.  But, yeah, I remember her talking about that.",a,THE WITNESS,start_question
1460,3355,137,20,Okay.,q,MR. LENKIEWICZ,start_answer
1461,3356,137,21,"Summer work filling in, I guess, doing whatever they wanted you to do.",a,THE WITNESS,start_question
1462,3358,137,23,Repainting the school between -- when the school year was out?,q,MR. LENKIEWICZ,start_chat
1463,3361,138,1,Objection.  Form.,side_chat,MR. BECERRA,start_answer
1464,3362,138,2,Yeah.,a,THE WITNESS,start_question
1465,3363,138,3,How about your brothers Finamore or Donald?  Did either of them work outside the home while you were living with them?,q,MR. LENKIEWICZ,start_answer
1466,3366,138,6,"Basically, they were all -- Donald was moved out.  There's nine years between me and Donald and even more between the rest.  Finn lived in the -- the home for a while.  He rented from my mother and father.",a,THE WITNESS,start_question
1467,3371,138,11,Okay.  Where was he working at the time that he was renting?,q,MR. LENKIEWICZ,start_answer
1468,3373,138,13,"I'm going to say the tannery in Ayre, which burnt down.",a,THE WITNESS,start_question
1469,3375,138,15,"What was his job at the tannery in Ayer, Mass.?",q,MR. LENKIEWICZ,start_answer
1470,3377,138,17,I have no idea.,a,THE WITNESS,start_question
1471,3378,138,18,Do you remember the -- the company name of the tannery?,q,MR. LENKIEWICZ,start_answer
1472,3380,138,20,No.,a,THE WITNESS,start_question
1473,3381,138,21,Okay.  Do you know how -- roughly how long he worked there or roughly what years or decade he worked there?,q,MR. LENKIEWICZ,start_answer
1474,3384,138,24,No.,a,THE WITNESS,start_question
1475,3386,139,1,Okay.  Do you know roughly how old he was when he worked there?  Would he have been in his 20s or his late teens?,q,MR. LENKIEWICZ,start_answer
1476,3389,139,4,When he went where?,a,THE WITNESS,start_question
1477,3390,139,5,"When he was working at the tannery, do you recall roughly how old he was?",q,MR. LENKIEWICZ,start_answer
1478,3392,139,7,In his 20s.,a,THE WITNESS,start_question
1479,3393,139,8,"Okay.  Sir, who did the family laundry at your home when you were growing up?",q,MR. LENKIEWICZ,start_answer
1480,3395,139,10,I can tell you who didn't.,a,THE WITNESS,start_chat
1481,3396,139,11,"Don't guess, sir.",side_chat,MR. BECERRA,start_answer
1482,3397,139,12,"Basically, my mother, as far as I know. Yeah.",a,THE WITNESS,start_question
1483,3399,139,14,And what was the setup for doing the laundry in your home when you were growing up?,q,MR. LENKIEWICZ,start_answer
1484,3401,139,16,"Oh, actually back then, going to the laundromat.",a,THE WITNESS,start_question
1485,3403,139,18,Okay.  There -- back then there was no washer or dryer or anything like that in the home; is that correct?,q,MR. LENKIEWICZ,start_answer
1486,3406,139,21,That's correct.,a,THE WITNESS,start_question
1487,3407,139,22,"Okay.  Sir, were there any changes that needed to be made to the piping or the heating system in your home when you installed the wood boiler?",q,MR. LENKIEWICZ,start_answer
1488,3411,140,1,"Yes.  I tied in a series of valves so I could go from one to the other.  In other words, I could use a wood boiler, and I could use the oil boiler.",a,THE WITNESS,start_question
1489,3415,140,5,Did you have the wood boiler and the oil boiler at the same time?,q,MR. LENKIEWICZ,start_answer
1490,3417,140,7,At the same time.,a,THE WITNESS,start_question
1491,3418,140,8,"Okay.  When was the second Weil-McLain boiler, the second oil burner, when was that removed?",q,MR. LENKIEWICZ,start_chat
1492,3420,140,10,Objection.  Asked and answered.,side_chat,MR. BECERRA,start_answer
1493,3422,140,12,"'80, '85.  In that vicinity.",a,THE WITNESS,start_question
1494,3423,140,13,The second -- the second Weil-McLain boiler?,q,MR. LENKIEWICZ,start_answer
1495,3425,140,15,That was not there that long because of the wood boiler and the way that I had tied them in.,a,THE WITNESS,start_question
1496,3427,140,17,Okay.  So you had the second Weil-McLain boiler.  You purchased the wood boiler?,q,MR. LENKIEWICZ,start_answer
1497,3429,140,19,Yeah.,a,THE WITNESS,start_question
1498,3430,140,20,"You got rid of the second Weil-McLain boiler, and for a certain time period you just had the wood boiler?",q,MR. LENKIEWICZ,start_answer
1499,3433,140,23,I took both of them out and replaced it with one new one.,a,THE WITNESS,start_question
1500,3436,141,1,"And the one new one was the third Weil-McLain oil burner, correct?",q,MR. LENKIEWICZ,start_answer
1501,3438,141,3,That was the third one.  That's why there's a shorter period of time from the first to the second and from the second to the third.,a,THE WITNESS,start_question
1502,3441,141,6,Okay.  And the third one is still there; is that correct?,q,MR. LENKIEWICZ,start_answer
1503,3443,141,8,The third one is still there.,a,THE WITNESS,start_chat
1504,3444,141,9,"All right.  I think those are all the questions I have, sir.  I appreciate your patience.  I was longer than I wanted to be, but that's my own fault, so --",side_chat,MR. LENKIEWICZ,start_chat
1505,3448,141,13,Thank you.,side_chat,THE WITNESS,start_chat
1506,3449,141,14,"The time is approximately 1:46, and we are off the record.",side_chat,THE VIDEOGRAPHER,is brackets
1507,3451,141,16,(A break was taken from 1:46 to 1:48 p.m.),brackets,,start_chat
1508,3452,141,17,"The time is approximately 1:48, and we are back on the record.",side_chat,THE VIDEOGRAPHER,start_question
1509,3456,141,21,"Okay.  Mr. Morton, my name is Anthony Moccia, and I'm going to try to be as brief as I can. And thank you for hanging with us today. I want to first ask you some background questions about the refrigeration units that you described, I guess, somewhat generically that they -- I think you told us this morning that they were pretty much configured the same way regardless of whether it was in the -- one of the -- one of the halls or in maybe one of the commercial establishments that your father serviced for Groton Refrigeration.  And I think you told us that there were -- they were the units, if I can use that word, were comprised of essentially four parts.  You said there was a compressor, a receiver, a condenser, and a motor; is that accurate?",q,MR. MOCCIA,start_answer
1510,3472,142,12,The only thing that's missing there is a pressure switch --,a,THE WITNESS,start_question
1511,3474,142,14,And a pressure switch.  Okay.,q,MR. MOCCIA,start_answer
1512,3475,142,15,"-- on -- there again, every unit didn't have a pressure switch because some of them operated off of a temperature switch.",a,THE WITNESS,start_question
1513,3478,142,18,"Okay.  So I'm not a refrigeration expert, so --",q,MR. MOCCIA,start_answer
1514,3480,142,20,So there could have been one more component depending on whether the system operated off of pressure or whether it operated off of temperature.,a,THE WITNESS,start_question
1515,3484,142,24,"Okay.  So help me with something because you did tell us earlier that in the early days the older systems that you came across while helping your dad out were not, I think you used the word integrated units?  They were separate component parts that were bolted to a frame.  Do you remember that testimony?",q,MR. MOCCIA,start_answer
1516,3492,143,7,That is correct.,a,THE WITNESS,start_question
1517,3493,143,8,"Okay.  So at some point in time during your -- your work around these refrigeration units, did you start to see the integrated units become more common?  When I say an ""integrated unit,"" I mean -- I'll call it a closed unit.",q,MR. MOCCIA,start_answer
1518,3498,143,13,Sealed compressor.,a,THE WITNESS,start_question
1519,3499,143,14,Sealed compressor?  Thank you.,q,MR. MOCCIA,start_answer
1520,3500,143,15,Correct.  You had the motor and compressor was all in one unit.,a,THE WITNESS,start_question
1521,3502,143,17,"All right.  So when you did the disassembly work, for example, this was in the -- in the earlier days.  I think you told us you were in your early teens when you were helping your dad with the disassembly work.  Remember that?",q,MR. MOCCIA,start_answer
1522,3507,143,22,That's correct.,a,THE WITNESS,start_question
1523,3508,143,23,"Now, those units that you were disassembling -- I'm calling them units.  Those refrigeration units that you were disassembling, were those units -- those were older units, I take it? Those buildings were being demolished?",q,MR. MOCCIA,start_answer
1524,3514,144,4,Correct.,a,THE WITNESS,start_question
1525,3515,144,5,So your work in disassembly was essentially in conjunction with salvage work or demolition work?,q,MR. MOCCIA,start_answer
1526,3518,144,8,Correct.,a,THE WITNESS,start_question
1527,3519,144,9,"Okay.  So you were taking the mechanical system out of the structure before the wrecking ball hit, correct?",q,MR. MOCCIA,start_answer
1528,3522,144,12,That's correct.,a,THE WITNESS,start_question
1529,3523,144,13,"All right.  And when I say you were taking the systems out, I think you told us that you folks, you and your dad and, I guess, to the extent that the other two fellows may or may not have been with you, you were not physically removing those systems from the buildings.  You were disassembling the systems from, for example, the power source and the piping sources so that the next group could come in and haul them out of there, correct?",q,MR. MOCCIA,start_answer
1530,3532,144,22,Not really because basically we did remove them as long as they were not too large.,a,THE WITNESS,start_question
1531,3534,144,24,"All right.  Well, when you get to be a certain size, you need a millwright in there, don't you?",q,MR. MOCCIA,start_answer
1532,3538,145,3,"You need, yes.",a,THE WITNESS,start_question
1533,3539,145,4,"I mean, I know you were a strong guy in those days but -- as a 13-year-old strapping youth --",q,MR. MOCCIA,start_answer
1534,3541,145,6,Right.,a,THE WITNESS,start_question
1535,3542,145,7,"-- but I'm not sure how much -- you weren't hefting 3- and 400-pound units, correct?",q,MR. MOCCIA,start_answer
1536,3544,145,9,Right.  Right.,a,THE WITNESS,start_question
1537,3545,145,10,Okay.,q,MR. MOCCIA,start_answer
1538,3546,145,11,Depending on the size of the unit.,a,THE WITNESS,start_question
1539,3547,145,12,"All right.  And with respect to those units that you did physically remove, you and your dad, what did you do with them?  You left them in a dumpster or --",q,MR. MOCCIA,start_answer
1540,3551,145,16,"A scrapyard.  Meaning, a junkyard --",a,THE WITNESS,start_question
1541,3552,145,17,Okay.,q,MR. MOCCIA,start_answer
1542,3553,145,18,-- where -- salvage where they took the metal if it was steel or copper or anything like that.,a,THE WITNESS,start_question
1543,3556,145,21,"And the government let you take the -- the government let you take those units, put them on a -- put them in the van or wherever they were going, and you'd take them and sell them for scrap?",q,MR. MOCCIA,start_answer
1544,3561,146,1,That was -- yes.,a,THE WITNESS,start_question
1545,3562,146,2,"So do you have a memory, as you sit here today, of going with your father to a scrapyard?",q,MR. MOCCIA,start_chat
1546,3564,146,4,Objection.,side_chat,MR. BECERRA,start_answer
1547,3565,146,5,"Oh, yeah.",a,THE WITNESS,start_chat
1548,3566,146,6,That's what he just talked about.  Unless you're suggesting that he's making this up?,side_chat,MR. BECERRA,start_chat
1549,3569,146,9,"Well, I'm not sure of your objection.  The objection --",side_chat,MR. MOCCIA,start_chat
1550,3571,146,11,I'm objecting to the form of the question.  It's asked and answered.,side_chat,MR. BECERRA,start_chat
1551,3573,146,13,"Oh, okay.  I'm sorry.",side_chat,MR. MOCCIA,start_chat
1552,3574,146,14,No.  You don't need to apologize.  I'm just logging an objection.,side_chat,MR. BECERRA,start_chat
1553,3576,146,16,"No.  I know, but usually here we object, and they're usually not speaking objections, but that's okay.",side_chat,MR. MOCCIA,start_question
1554,3580,146,20,"So I'm going to ask you -- this is the first testimony that we've had about him going to a scrapyard.  I don't believe it came up this morning, unless I'm mistaken.  So I just wanted to ask you briefly, and forgive me if this was asked and answered.  So there were occasions when you took them to a scrapyard and scrapped the systems?",q,MR. MOCCIA,start_chat
1555,3588,147,3,"Objection.  Form.  You can answer, sir.",side_chat,MR. BECERRA,start_answer
1556,3590,147,5,Yes.,a,THE WITNESS,start_question
1557,3591,147,6,"Okay.  And the other times, you would just leave the units and someone else would come in afterwards and dispose?",q,MR. MOCCIA,start_answer
1558,3594,147,9,Yes.,a,THE WITNESS,start_question
1559,3595,147,10,"Okay.  All right.  Thank you, sir.  Now, you also testified this morning that some of these systems were -- I'm not sure if you used the word ""air fed,"" but you said some of them were -- were -- the element was air, gas, and some were liquid.  Is that -- is that your memory?",q,MR. MOCCIA,start_chat
1560,3601,147,16,Objection.  Form.,side_chat,MR. BECERRA,start_question
1561,3603,147,18,It's not -- it's not -- I'll strike the question. Were some of the systems that you encountered during the period of time that you were at Devens refrigeration systems that were air fed?,q,MR. MOCCIA,start_answer
1562,3608,147,23,Air-cooled or water-cooled.,a,THE WITNESS,start_question
1563,3609,147,24,Okay.  Thank you.  And would an air-cooled system have the same components as a water-cooled system?,q,MR. MOCCIA,start_answer
1564,3613,148,3,No.,a,THE WITNESS,start_question
1565,3614,148,4,Okay.,q,MR. MOCCIA,start_answer
1566,3615,148,5,Air-cooled had a fan blade on the motor that ran the compressor.,a,THE WITNESS,start_question
1567,3617,148,7,Okay.  So air-cooled --,q,MR. MOCCIA,start_answer
1568,3618,148,8,Had something that's got to move the air over the condenser.,a,THE WITNESS,start_question
1569,3620,148,10,And do you know what an evaporator is? Have you ever heard of an evaporator?,q,MR. MOCCIA,start_answer
1570,3622,148,12,Yeah.,a,THE WITNESS,start_question
1571,3623,148,13,Okay.  Is that a part that's sometimes used in a refrigeration unit?,q,MR. MOCCIA,start_answer
1572,3625,148,15,Very much so.,a,THE WITNESS,start_question
1573,3626,148,16,"Okay.  But you haven't mentioned that. What's the function -- at least I didn't hear that this morning.  Maybe it was on Tuesday, but --",q,MR. MOCCIA,start_answer
1574,3629,148,19,"An evaporator is the cold section of, whether it's in a refrigerator or a cooler or whatever.  You have a cold plate, whether it's a cold plate or cold tubing.",a,THE WITNESS,start_question
1575,3633,148,23,And what's the function of the evaporator?,q,MR. MOCCIA,start_answer
1576,3634,148,24,"To cool the refrigerator, the bottle cooler.  Whatever it was.",a,THE WITNESS,start_question
1577,3637,149,2,"Well, is an evaporator -- Mr. Morton, is an evaporator -- is there an evaporator present in an air-cooled system?",q,MR. MOCCIA,start_answer
1578,3640,149,5,Yes.,a,THE WITNESS,start_question
1579,3641,149,6,It is.  Okay.,q,MR. MOCCIA,start_answer
1580,3642,149,7,"Evaporator, yeah.",a,THE WITNESS,start_question
1581,3643,149,8,"Okay.  So could you describe for me in laymen's terms, please, how -- how cooling is accomplished with, let's say, a liquid -- a liquid-cooled system, if you know?  You have a refrigerant, correct?",q,MR. MOCCIA,start_answer
1582,3648,149,13,"Yes, you have a refrigerant in both cases.",a,THE WITNESS,start_question
1583,3649,149,14,Yes.  So let's start with the refrigerant. What happens?,q,MR. MOCCIA,start_answer
1584,3651,149,16,"Basically, that's what you've got a compressor for.  It compresses the gas.  Now it goes through your evaporator.  As it goes through the evaporator, it changes it over to a gas.  Then when it comes up to the evaporator, in the refrigerator it goes through an expansion valve, and that's like you open up your -- the older freezers, the evaporator was that whole section that got all ice on the inside in time.",a,THE WITNESS,start_question
1585,3661,150,1,So --,q,MR. MOCCIA,start_answer
1586,3662,150,2,"And that's where your expansion valve or to change it to a liquid under high pressure, and that's where you got your cooling.",a,THE WITNESS,start_question
1587,3665,150,5,"Yeah.  Okay.  So we've got a couple of steps here, so it's a little confusing.",q,MR. MOCCIA,start_answer
1588,3667,150,7,"Yeah.  It goes from liquid to gas, and it keeps coming back again.  Meaning, depending on where it was going, whether it comes back as a gas stage, and then it's compressed to a liquid stage through the condenser.",a,THE WITNESS,start_question
1589,3672,150,12,"It's a cycle, is it not?  It's a cycle? It just keeps --",q,MR. MOCCIA,start_answer
1590,3674,150,14,It is a cycle.,a,THE WITNESS,start_question
1591,3675,150,15,"Okay.  All right.  So if we start with a liquid refrigerant, would it be fair to state that if we start with a refrigerant that's liquid, it vaporizes at some point in the system and becomes gaseous, correct?",q,MR. MOCCIA,start_answer
1592,3680,150,20,That's right.  You go from one to the other.,a,THE WITNESS,start_question
1593,3682,150,22,"Okay.  And then in the system, the gas eventually gets condensed back into liquid?  Is that -- in laymen terms, is this -- am I understanding the system correctly, sir, based on your understanding?",q,MR. MOCCIA,start_answer
1594,3687,151,2,That's what a condenser is for.,a,THE WITNESS,start_question
1595,3688,151,3,"Now, you talked about a compressor earlier.  What is the compressor doing?  Is that changing the gas to a liquid?",q,MR. MOCCIA,start_answer
1596,3691,151,6,No.  It's building up pressure to send it to the condenser so now it can condense back to liquid.  It goes through the compressor as a gas.,a,THE WITNESS,start_question
1597,3694,151,9,"Okay.  Now, when you helped your dad out with respect to worksites outside of Fort Devens, you told us about the diner.  That was an installation. Were there any other installations other than the diner that you can recall that you worked on, or was it all maintenance and repair?",q,MR. MOCCIA,start_answer
1598,3700,151,15,"It -- it was both.  Obviously, these units you tried to keep them going, but you can't keep them going forever.  There is a life span, or whatever you want to call it, and then they've got to be replaced.",a,THE WITNESS,start_question
1599,3704,151,19,"Okay.  Let me ask a better question.  Was the Park Street Diner the only site that you can recall that was a new installation?  When I say ""new,"" I mean it was being installed when the building was being built or the addition was being put on; is that correct?",q,MR. MOCCIA,start_answer
1600,3711,152,1,That's correct basically.,a,THE WITNESS,start_question
1601,3712,152,2,"All right.  Okay.  All right.  And when you got out there in the field and you were going to these ice cream shops, and I'll call them barrooms --",q,MR. MOCCIA,start_answer
1602,3715,152,5,Yeah.,a,THE WITNESS,start_question
1603,3716,152,6,"-- I take it that the systems that you were -- that your dad was being called out to service, they would be -- they were not installed by your father, correct?",q,MR. MOCCIA,start_answer
1604,3720,152,10,Correct.,a,THE WITNESS,start_chat
1605,3721,152,11,Objection.  Form.,side_chat,MR. BECERRA,start_question
1606,3723,152,13,"Okay.  And were these systems the integrated systems that we talked about that came online, or were they the separate component parts affixed to a frame?  Do you recall?",q,MR. MOCCIA,start_chat
1607,3727,152,17,Objection.  Form.,side_chat,MR. BECERRA,start_chat
1608,3728,152,18,"Can I answer that, or --",side_chat,THE WITNESS,start_chat
1609,3729,152,19,"Yes, assuming you understand the overly broad question, yes, you can.  I'm just trying to help you out.  I saw you wondering.",side_chat,MR. BECERRA,start_chat
1610,3732,152,22,I appreciate it.  Thank you. Thanks for your assistance.,side_chat,MR. MOCCIA,start_chat
1611,3734,152,24,Go ahead.,side_chat,MR. BECERRA,start_answer
1612,3736,153,1,Do you want to just repeat --,a,THE WITNESS,start_question
1613,3737,153,2,You want me to repeat the question?,q,MR. MOCCIA,start_answer
1614,3738,153,3,"Yeah, if you would, please.",a,THE WITNESS,start_question
1615,3739,153,4,"Yeah.  I'm not trying to trick you.  I'm asking you -- I'll ask a -- I'll rephrase the question for you.  Hopefully I'll put it in a form that's not objectionable. Out in the field with your dad, after Devens, you're out doing commercial work.  Were the systems that you were encountering in the field in the work that you were doing with your dad, were they the integrated sealed systems that you described, or were they the separate component parts affixed to a frame? Do you understand that question, first of all?",q,MR. MOCCIA,start_answer
1616,3750,153,15,"Yes, I do.",a,THE WITNESS,start_question
1617,3751,153,16,Okay.  Then you can answer it.,q,MR. MOCCIA,start_answer
1618,3752,153,17,All right.,a,THE WITNESS,start_question
1619,3753,153,18,Thank you.,q,MR. MOCCIA,start_answer
1620,3754,153,19,"Basically, because of the time frame that I was involved in the refrigeration, most of it was the separate units.  Meaning, you had to connect it to a steel frame where you had a separate motor and a separate compressor.",a,THE WITNESS,start_question
1621,3759,153,24,"Now, could you describe for me, sir -- let's take the compressor first.  Could you describe how was -- how would the compressor be affixed to the frame?",q,MR. MOCCIA,start_answer
1622,3764,154,4,"Basically, with four bolts and affixed to a quart -- I'm saying a quarter-inch steel frame. Obviously, everyone didn't make their frame out of the same thickness of metal, but I'm using that as a rule of thumb.",a,THE WITNESS,start_question
1623,3769,154,9,So the bolts would seat the compressor on the frame?,q,MR. MOCCIA,start_answer
1624,3771,154,11,Yes.,a,THE WITNESS,start_question
1625,3772,154,12,And these bolts -- it was a bolt with a nut?,q,MR. MOCCIA,start_answer
1626,3774,154,14,Right.,a,THE WITNESS,start_question
1627,3775,154,15,"Okay.  And how -- what tool or tools would you or your dad use to, let's say, remove a compressor?",q,MR. MOCCIA,start_answer
