,indice,page_number,line_number,text,text_type,speaker,time_added
603,1650,64,10,"Oh, there was always new -- so we always had both.  So, in other words, if we need a size that we don't have, we would order that, you know, immediately.  But your common things, we would have that, you know, Navy blue pants and things like that.",a,THE WITNESS,start_question
604,1656,64,16,And where were those stored?,q,MR. BLUM,start_answer
605,1657,64,17,I believe that would have been in this area here.,a,THE WITNESS,start_question
606,1659,64,19,"You don't have to mark it, so it would have been in the --",q,MR. BLUM,start_answer
607,1661,64,21,Unit 4.,a,THE WITNESS,start_question
608,1662,64,22,In Unit 4 in the front of the office area or in the office area?,q,MR. BLUM,start_answer
609,1664,64,24,"Well, it would have been, some would have been in and some would have been above.",a,THE WITNESS,start_question
610,1667,65,2,"When you say above, you mean like it actually would have been stored on the ceiling of Unit 4?",q,MR. BLUM,start_answer
611,1670,65,5,Yeah.  There was the storage for the garments was above the offices.,a,THE WITNESS,start_question
612,1672,65,7,"Okay.  So if we go back to the photograph we marked as Exhibit 5, this is the storage area up here above the offices that you're speaking of?",q,MR. BLUM,start_answer
613,1676,65,11,Uh-huh.,a,THE WITNESS,start_question
614,1677,65,12,"Okay.  And so would it have been -- I'm sorry, you have to say yes or no for the record.",q,MR. BLUM,start_answer
615,1680,65,15,Yes.,a,THE WITNESS,start_question
616,1681,65,16,And is it accurate that there would have been storage all the way across the ceilings in all the units or just in Unit 4?,q,MR. BLUM,start_answer
617,1684,65,19,"Well, okay.  This is Unit 6, so you can see there's storage there.  So, yes, I mean, it was across those units.",a,THE WITNESS,start_question
618,1687,65,22,"So it would have been clearly across 4, 5, and 6.  And what about on 3?",q,MR. BLUM,start_answer
619,1689,65,24,"I believe, yes, there was, there was three steps going down to that area, I believe.",a,THE WITNESS,start_question
620,1693,66,3,Okay.  And was there an office or an area where the embroidery was handled?,q,MR. BLUM,start_answer
621,1695,66,5,That was in Unit 6.,a,THE WITNESS,start_question
622,1696,66,6,Okay.  And tell me the types of equipment that they had in that office?  Was that in the office area of Unit 6?,q,MR. BLUM,start_answer
623,1699,66,9,Yes.,a,THE WITNESS,start_question
624,1700,66,10,Tell me what types of equipment they had in that area?,q,MR. BLUM,start_answer
625,1702,66,12,Embroidery machine.,a,THE WITNESS,start_question
626,1703,66,13,"Okay.  And was there also machines -- again I don't know what the right words are, but -- wasn't necessarily embroidery but where it could have been pressed-on type or heated-on type of logos?",q,MR. BLUM,start_answer
627,1708,66,18,Are you talking about like silk screening?,a,THE WITNESS,start_question
628,1710,66,20,I guess.  You tell me.,q,MR. BLUM,start_answer
629,1711,66,21,"Okay.  Well, we had silk screening was in the office area of Unit 3.",a,THE WITNESS,start_question
630,1713,66,23,Okay.  So tell me what was in that office?  What type of an -- and excuse my ignorance -- what is used to do silk screening?,q,MR. BLUM,start_answer
631,1718,67,3,"So you print the shirt and then you run it through a dryer that cures it, so that when you wash it, it doesn't come off.",a,THE WITNESS,start_question
632,1721,67,6,"And what kind of a dryer, what kind of a unit is that?",q,MR. BLUM,start_answer
633,1723,67,8,It's a small dryer with a conveyor on it.,a,THE WITNESS,start_question
634,1725,67,10,And does it use like heat lamps or what kind of element does it use to heat or dry?,q,MR. BLUM,start_answer
635,1728,67,13,It uses heat.  I don't know what kind of heat.,a,THE WITNESS,start_question
636,1730,67,15,And do you know what type of equipment or how long that equipment had been there in Unit 3?,q,MR. BLUM,start_answer
637,1733,67,18,No.,a,THE WITNESS,start_question
638,1734,67,19,"In terms of the customers of the business, what types of business are the customers, your customers typically in?",q,MR. BLUM,start_answer
639,1737,67,22,"So a lot of them are in manufacturing, service businesses, food service businesses, food manufacturing businesses, nursing, some nursing homes.",a,THE WITNESS,start_question
640,1742,68,2,And was there any portion of the business that handled what I'll call soiled rags coming back from businesses?,q,MR. BLUM,start_answer
641,1745,68,5,Was there any -- say that again?,a,THE WITNESS,start_question
642,1746,68,6,Did you handle soiled rags of any type for any businesses?,q,MR. BLUM,start_answer
643,1748,68,8,Correct.,a,THE WITNESS,start_question
644,1749,68,9,"Yes, you did?",q,MR. BLUM,start_answer
645,1750,68,10,Yes.,a,THE WITNESS,start_question
646,1751,68,11,Okay.  And what types of businesses were those coming from?,q,MR. BLUM,start_answer
647,1753,68,13,"Auto mechanics, they are our biggest user of those type of rags.",a,THE WITNESS,start_question
648,1755,68,15,Was there any rags that came back from manufacturing businesses?,q,MR. BLUM,start_answer
649,1757,68,17,"They don't generally use, I mean, most of the red rags are used, if they're used in manufacturing, they're used for the maintenance.",a,THE WITNESS,start_question
650,1761,68,21,"Okay.  And so did any of, as we sit here today, do you remember any of your manufacturing clients that sent rags back from maintenance on their equipment?",q,MR. BLUM,start_answer
651,1766,69,1,"No, I don't -- I mean, I'd have to look at a list.",a,THE WITNESS,start_question
652,1768,69,3,Okay.  And what list would you look at?,q,MR. BLUM,start_answer
653,1770,69,5,Customer list.  And I would have to check to see if they got red shop towels or whatever.,a,THE WITNESS,start_question
654,1773,69,8,"Okay.  And if shop towels came back in on any given day, where did they get stored, the dirty shop towels?",q,MR. BLUM,start_answer
655,1776,69,11,"Right here in like Unit 6 area, 5, 6.",a,THE WITNESS,start_question
656,1778,69,13,"All right.  By what you called, was it the DAF unit?",q,MR. BLUM,start_answer
657,1780,69,15,Yes.  So this would be your area (indicating).,a,THE WITNESS,start_question
658,1782,69,17,"Can you just write ""rags"" there for me.",q,MR. BLUM,start_answer
659,1784,69,19,"I don't know if that was rags, I'm just saying that's where they could be.",a,THE WITNESS,start_question
660,1786,69,21,"Okay.  And they came in, how would they be handled, the dirty rags, do they go into bins or --",q,MR. BLUM,start_answer
661,1789,69,24,"Yes, bins.",a,THE WITNESS,start_question
662,1791,70,1,"How about the floor mats, do any of those come back from manufacturing facilities?",q,MR. BLUM,start_answer
663,1793,70,3,"Yes, yes.  There's a lot of manufacturers that use them for their entrances, for their offices.  The biggest user of mats would be like a company like here, you would have them at the front door and then you would have it from where the manufacturing backed into the office.  So, in other words, everyone wants to protect the office and keep the entrance nice.",a,THE WITNESS,start_question
664,1802,70,12,"Okay.  And as we sit here today, do you remember any of the manufacturers who you did rug service for?",q,MR. BLUM,start_answer
665,1805,70,15,No.  I'd have to look at a list.,a,THE WITNESS,start_question
666,1806,70,16,"Prior to the fire in June of 2016, had there ever been any other fires on the premises?",q,MR. BLUM,start_answer
667,1809,70,19,On the premises?,a,THE WITNESS,start_question
668,1810,70,20,Yes.,q,MR. BLUM,start_answer
669,1811,70,21,"We had a towel, small towel fire at one point.  And that was the only thing that ever happened, and that wasn't even in the premises.  That actually was, they pushed the cart outside and it was outside.",a,THE WITNESS,start_question
670,1817,71,2,"Okay.  And when you say a towel fire, tell me how that fire started?",q,MR. BLUM,start_answer
671,1819,71,4,"After they came out of the dryer, they were -- they took them out too hot and so they realized, that's when they pushed them outside.",a,THE WITNESS,start_question
672,1823,71,8,"When you say they took them out too hot, so was there basically like spontaneous combustion occurred in the pile of towels?",q,MR. BLUM,start_answer
673,1826,71,11,I don't want to speculate on that.,a,THE WITNESS,start_question
674,1827,71,12,"Okay.  And after that incident occurred, was there ever any discussion of adding any type of fire suppression equipment in the building?",q,MR. BLUM,start_answer
675,1831,71,16,"No.  The dryers have it on, and the -- they didn't let the -- you know, if they would have left it in the dryer, it would have had the suppression system in the dryer.",a,THE WITNESS,start_question
676,1835,71,20,"Okay.  Other than the towel fire, any other fire on the premises that you can recall?",q,MR. BLUM,start_answer
677,1838,71,23,In the building?,a,THE WITNESS,start_question
678,1839,71,24,"In the building, yes.",q,MR. BLUM,start_answer
679,1841,72,1,I do not.,a,THE WITNESS,start_question
680,1842,72,2,"The purchase of new vehicles or the leasing of new vehicles by the company, who handles that?",q,MR. BLUM,start_answer
681,1845,72,5,I would take care of that.,a,THE WITNESS,start_question
682,1846,72,6,Okay.  And were you involved in the leasing of the Sprinter that's alleged to have started the fire?,q,MR. BLUM,start_answer
683,1849,72,9,Yes.,a,THE WITNESS,start_question
684,1850,72,10,Can you tell me who you spoke to or who you went to to lease that vehicle?,q,MR. BLUM,start_answer
685,1852,72,12,I don't recall the gentleman's name.,a,THE WITNESS,start_question
686,1853,72,13,What is his company?,q,MR. BLUM,start_answer
687,1854,72,14,Bergey's.,a,THE WITNESS,start_question
688,1855,72,15,Okay.  And did you at any time visit the Mercedes dealership that that Sprinter came from?,q,MR. BLUM,start_answer
689,1858,72,18,No.,a,THE WITNESS,start_question
690,1859,72,19,Did you ever have any conversations with anyone at that Mercedes dealership about the purchase or lease of that vehicle?,q,MR. BLUM,start_answer
691,1862,72,22,No.,a,THE WITNESS,start_question
692,1863,72,23,Did you ever speak to anybody who worked for Mercedes about the purchase or lease of that vehicle?,q,MR. BLUM,start_answer
693,1867,73,2,No.,a,THE WITNESS,start_question
694,1868,73,3,"When the vehicle was delivered, did you read any of the materials that came with the vehicle?",q,MR. BLUM,start_answer
695,1871,73,6,No.,a,THE WITNESS,start_question
696,1872,73,7,All right.,q,MR. BLUM,start_chat
697,1873,73,8,"If I could just mark as Exhibit 6 a copy of the lease, if we could.",side_chat,MR. BLUM,symbols
698,1876,73,11,- - -,symbols,,is brackets
699,1877,73,12,"(Vehicle Lease Agreement, Bates numbers Clemens 002478 through 002484, marked Exhibit 6.)",brackets,,symbols
700,1880,73,15,- - -,symbols,,start_question
701,1882,73,17,"Randy, we've put in front of you a document that was marked as Exhibit 6 to your deposition.  I'm going to ask you if you have ever seen this before?",q,MR. BLUM,start_answer
702,1886,73,21,I have not seen this one.,a,THE WITNESS,start_question
703,1887,73,22,Okay.  It actually looks like this was signed by Paul.  Is that your father?,q,MR. BLUM,start_answer
704,1889,73,24,Uh-huh.,a,THE WITNESS,start_question
705,1891,74,1,"And at the time of this lease in October of 2011, was Paul handling that portion of the business?",q,MR. BLUM,start_answer
706,1894,74,4,"He was involved in it, yes.",a,THE WITNESS,start_question
707,1895,74,5,"And did you have some type of an agreement with Bergey's about leasing vehicles from them, like as a fleet in general?",q,MR. BLUM,start_answer
708,1898,74,8,We had other leases with them.,a,THE WITNESS,start_question
709,1899,74,9,"So was there just what I'll call stand-alone leases for each vehicle or was there any kind of a, what I'll call a fleet leasing agreement?",q,MR. BLUM,start_answer
710,1903,74,13,Stand-alone.,a,THE WITNESS,start_question
711,1904,74,14,Did you personally ever have any involvement with the use of the Sprinter that we're talking about?,q,MR. BLUM,start_answer
712,1907,74,17,Not that I know of.,a,THE WITNESS,start_question
713,1908,74,18,"And prior to the fire occurring in 2016, had anyone ever spoken to you about that vehicle?",q,MR. BLUM,start_answer
714,1911,74,21,"Yes.  It let us sit before, prior to the fire.",a,THE WITNESS,start_question
715,1913,74,23,Okay.  What do you mean by that?,q,MR. BLUM,start_answer
716,1914,74,24,It wouldn't start.,a,THE WITNESS,start_question
717,1916,75,1,And who discussed that with you?,q,MR. BLUM,start_answer
718,1917,75,2,I believe it was Brett.,a,THE WITNESS,start_question
719,1918,75,3,And what did Brett tell you?,q,MR. BLUM,start_answer
720,1919,75,4,Vehicle won't start.,a,THE WITNESS,start_question
721,1920,75,5,"And do you recall what was done, if anything, about that?",q,MR. BLUM,start_answer
722,1922,75,7,We called Bergey's.,a,THE WITNESS,start_question
723,1923,75,8,And did Bergey's come out and service the vehicle or what happened?,q,MR. BLUM,start_answer
724,1925,75,10,They came out and picked the vehicle up.,a,THE WITNESS,start_question
725,1927,75,12,Okay.  And do you know what happened after they picked it up?,q,MR. BLUM,start_answer
726,1929,75,14,No.,a,THE WITNESS,start_question
727,1930,75,15,"And after the fire occurred, have you personally had any conversations with anyone from the dealership about that vehicle?",q,MR. BLUM,start_answer
728,1933,75,18,Yes.,a,THE WITNESS,start_question
729,1934,75,19,Who did you speak to about that?,q,MR. BLUM,start_answer
730,1935,75,20,"I do not know, but we had to get a copy of the lease for the -- I think it was Nationwide that was, so we could get paid for it.",a,THE WITNESS,start_question
731,1939,75,24,"Okay.  And when I said the dealership, I should have been more specific. Are you referring to Bergey's?",q,MR. BLUM,start_answer
732,1943,76,3,Yes.,a,THE WITNESS,start_question
733,1944,76,4,Okay.  And after the fire did you have any conversation ever with any representative of Devon Euro Motor Cars where the vehicle came from?,q,MR. BLUM,start_answer
734,1948,76,8,Never.,a,THE WITNESS,start_question
735,1949,76,9,And did you have any conversation ever with anyone on behalf of Mercedes after the fire?,q,MR. BLUM,start_answer
736,1952,76,12,"I don't believe so.  But I talked to a few people that were here investigating the fire, so I don't know, it could have been Mercedes.  I don't know.",a,THE WITNESS,start_question
737,1956,76,16,Okay.  And did you ever personally pick up the phone to call like Mercedes-Benz USA?,q,MR. BLUM,start_answer
738,1959,76,19,No.,a,THE WITNESS,start_question
739,1960,76,20,Did you ever try to talk to anybody at Mercedes-Benz Vans about the Vehicle?,q,MR. BLUM,start_answer
740,1962,76,22,No.,a,THE WITNESS,start_question
741,1963,76,23,How did you learn of the fire?,q,MR. BLUM,start_answer
742,1964,76,24,The borough called.,a,THE WITNESS,start_question
743,1966,77,1,Called you at home?,q,MR. BLUM,start_answer
744,1967,77,2,Yeah.,a,THE WITNESS,start_question
745,1968,77,3,Okay.  And did you respond to the fire?,q,MR. BLUM,start_answer
746,1970,77,5,Did I come here?,a,THE WITNESS,start_question
747,1971,77,6,Yes.,q,MR. BLUM,start_answer
748,1972,77,7,Yes.,a,THE WITNESS,start_question
749,1973,77,8,What time was it when you got here?,q,MR. BLUM,start_answer
750,1974,77,9,I don't recall.  It was some time after midnight.,a,THE WITNESS,start_question
751,1976,77,11,And what did you observe when you got here?,q,MR. BLUM,start_answer
752,1978,77,13,The building was in complete flames.,a,THE WITNESS,start_question
753,1979,77,14,And were you interviewed by anyone that night?,q,MR. BLUM,start_answer
754,1981,77,16,Yes.,a,THE WITNESS,start_question
755,1982,77,17,Who were you interviewed by?,q,MR. BLUM,start_answer
756,1983,77,18,"So I believe that it was the chief, the fire chief, Jay Daveler, and they wanted me to show them in the building where there could be any possible flammable items.  And I took them to where our fork truck was and so they put a hose on the fork truck so the propane wouldn't explode.  And they wanted to know where there was any other kind of chemicals or anything like that.",a,THE WITNESS,start_question
757,1993,78,3,"Okay.  And where was the fork truck, where would that have been parked?",q,MR. BLUM,start_answer
758,1995,78,5,"So that was parked in Unit 4, right at the loading dock (indicating) -- I'm sorry, Unit 3 right at the loading dock, I apologize, right here.",a,THE WITNESS,start_question
759,1999,78,9,But it was inside the building?,q,MR. BLUM,start_answer
760,2000,78,10,Yup.,a,THE WITNESS,start_question
761,2001,78,11,Okay.,q,MR. BLUM,start_answer
762,2002,78,12,Right here.,a,THE WITNESS,start_question
763,2003,78,13,Okay.  And what other locations did you tell them there could be any flammable liquids that they should be concerned about?,q,MR. BLUM,start_answer
764,2006,78,16,I said we don't have any flammable things.  Then they were concerned about chemicals.,a,THE WITNESS,start_question
765,2009,78,19,Okay.  And what other chemicals were on the property?,q,MR. BLUM,start_answer
766,2011,78,21,"So I asked him about the bleach, if they were concerned about that.  And they weren't real concerned about that. The sulfuric acid, they were concerned about that.",a,THE WITNESS,start_question
767,2017,79,2,And where was that stored?,q,MR. BLUM,start_answer
768,2018,79,3,That was just a drum right here (indicating).,a,THE WITNESS,start_question
769,2020,79,5,And could you just mark that?,q,MR. BLUM,start_answer
770,2021,79,6,It's right next to the DAF.,a,THE WITNESS,start_question
771,2022,79,7,And what was the purpose of having sulfuric acid there?,q,MR. BLUM,start_answer
772,2024,79,9,That lowers your pH to treat the water to go out to the sewer.,a,THE WITNESS,start_question
773,2026,79,11,So is it used as part of the DAF unit?,q,MR. BLUM,start_answer
774,2028,79,13,Yes.,a,THE WITNESS,start_question
775,2029,79,14,And where were the bleach and other detergents stored?,q,MR. BLUM,start_answer
776,2031,79,16,"They would be in (indicating), let's put ""detergent.""",a,THE WITNESS,start_question
777,2033,79,18,And were those in 55-gallon drums?,q,MR. BLUM,start_answer
778,2034,79,19,Yup.,a,THE WITNESS,start_question
779,2035,79,20,Were they plastic?,q,MR. BLUM,start_answer
780,2036,79,21,Yes.,a,THE WITNESS,start_question
781,2037,79,22,Okay.  Do you remember being interviewed by anyone else the night of the fire?,q,MR. BLUM,start_answer
782,2041,80,1,Yes.,a,THE WITNESS,start_question
783,2042,80,2,Who else were you interviewed by?,q,MR. BLUM,start_answer
784,2043,80,3,I believe it was the State Police.,a,THE WITNESS,start_question
785,2044,80,4,"And what, if anything, did they ask you?",q,MR. BLUM,start_answer
786,2046,80,6,I don't recall.,a,THE WITNESS,start_question
787,2047,80,7,Okay.  And --,q,MR. BLUM,start_answer
788,2048,80,8,"Oh, they wanted to know about the cameras, I do remember that.",a,THE WITNESS,start_question
789,2050,80,10,Okay.  And what do you remember talking to them about?,q,MR. BLUM,start_answer
790,2052,80,12,They wanted to know if we had cameras.,a,THE WITNESS,start_question
791,2054,80,14,Okay.,q,MR. BLUM,start_answer
792,2055,80,15,"And I said, yes, we did.",a,THE WITNESS,start_question
793,2056,80,16,"And did they ask you where the, what I'll call the DVR base unit was?",q,MR. BLUM,start_answer
794,2058,80,18,I don't even think they did at that time.,a,THE WITNESS,start_question
795,2060,80,20,And after that --,q,MR. BLUM,start_answer
796,2061,80,21,"Because there was an active, you know, it was an active fire.  They knew they couldn't go in there then.",a,THE WITNESS,start_question
797,2064,80,24,"Right.  And after that first day, were you ever reinterviewed by anybody?",q,MR. BLUM,start_answer
798,2067,81,2,I believe that the State Police did. But I am not sure.,a,THE WITNESS,start_question
799,2069,81,4,And did anyone ever ask you whether you thought there was anyone who could have started the fire intentionally?,q,MR. BLUM,start_answer
800,2072,81,7,I don't recall if that was one of the questions.,a,THE WITNESS,start_question
801,2074,81,9,And were you ever concerned that there was anyone who started the fire intentionally?,q,MR. BLUM,start_answer
802,2077,81,12,No.,a,THE WITNESS,start_question
803,2078,81,13,"Now, other than the main building, there are some other buildings like located in the same vicinity of the main building.  Were any of those owned by your family?",q,MR. BLUM,start_answer
804,2082,81,17,By myself and my father.,a,THE WITNESS,start_question
805,2083,81,18,Okay.  Which buildings are there that were owned by you?,q,MR. BLUM,start_answer
806,2085,81,20,Just the one building directly behind.,a,THE WITNESS,start_question
807,2087,81,22,Okay.  And what is like the address of that building or how --,q,MR. BLUM,start_answer
808,2089,81,24,805 West 5th Street.,a,THE WITNESS,start_question
809,2091,82,1,And how big is that building?,q,MR. BLUM,start_answer
810,2092,82,2,"63,000 square feet.",a,THE WITNESS,start_question
811,2093,82,3,And before the fire was that building used or empty or --,q,MR. BLUM,start_answer
812,2095,82,5,"So we had moved our items out of Unit 1, we were using this for excess storage. And we moved our things out of Unit 1 into that building.",a,THE WITNESS,start_question
813,2099,82,9,Before the fire?,q,MR. BLUM,start_answer
814,2100,82,10,Yes.,a,THE WITNESS,start_question
815,2101,82,11,"And what was it that you moved, like you said excess.  What do you mean by that?",q,MR. BLUM,start_answer
816,2103,82,13,"So we import cage covers for pharmaceutical companies, and we get them in a container load at a time.  We also had hangers that we use for, we get those in trailer load at a time or half a trailer load.  So we put things like that in there.",a,THE WITNESS,start_question
817,2109,82,19,"I'm sorry, did you say cage covers?",q,MR. BLUM,start_answer
818,2110,82,20,Yeah.,a,THE WITNESS,start_question
819,2111,82,21,What do you mean by cage covers?,q,MR. BLUM,start_answer
820,2112,82,22,So you know how you have an animal cage and the cover covers the animal cage.,a,THE WITNESS,start_question
821,2114,82,24,And were those covers that you actually laundered for them or just sold?,q,MR. BLUM,start_answer
822,2117,83,2,No; sold.,a,THE WITNESS,start_question
823,2118,83,3,Was that business operated by Clemens Cleaning Village as well?,q,MR. BLUM,start_answer
824,2120,83,5,It's not a business.  It's a product.,a,THE WITNESS,start_question
825,2122,83,7,Okay.  Was that product sold by --,q,MR. BLUM,start_answer
826,2123,83,8,Yes.,a,THE WITNESS,start_question
827,2124,83,9,Okay.  When did you and your father purchase 805?,q,MR. BLUM,start_answer
828,2126,83,11,I believe that it may have been October of 2015.,a,THE WITNESS,start_question
829,2128,83,13,"And prior to you purchasing that property, had there been some other tenant in there or somebody in there?",q,MR. BLUM,start_answer
830,2131,83,16,"Oh, there was two or three tenants maybe when we purchased it.",a,THE WITNESS,start_question
831,2133,83,18,"Okay.  And those tenants, did you at some point like end their leaseholds for them?",q,MR. BLUM,start_answer
832,2135,83,20,No.,a,THE WITNESS,start_question
833,2136,83,21,Okay.  Were those tenants still in the building when the fire occurred?,q,MR. BLUM,start_answer
834,2138,83,23,Yes.  And additional tenants.,a,THE WITNESS,start_question
835,2139,83,24,Say that again?,q,MR. BLUM,start_answer
836,2141,84,1,And additional tenants.,a,THE WITNESS,start_question
837,2142,84,2,"Okay.  So after you had purchased it, you had added tenants to the property?",q,MR. BLUM,start_answer
838,2144,84,4,Correct.,a,THE WITNESS,start_question
839,2145,84,5,"Okay.  And so how much of the space in that building of the 63,000 square feet, how much of it was open before the fire that your company was using?",q,MR. BLUM,start_answer
840,2149,84,9,That we were using?,a,THE WITNESS,start_question
841,2150,84,10,Yes.,q,MR. BLUM,start_answer
842,2151,84,11,"Oh, I mean, less than 4,000.",a,THE WITNESS,start_question
843,2152,84,12,"And after the fire occurred, did you then try to move some of the Clemens operations into that rear building?",q,MR. BLUM,start_answer
844,2155,84,15,Absolutely.,a,THE WITNESS,start_question
845,2156,84,16,And did you have any of the tenants leave or did those tenants stay in the property?,q,MR. BLUM,start_answer
846,2159,84,19,They stayed.,a,THE WITNESS,start_question
847,2160,84,20,"And the ownership of that building, 805, what's the name of the company or is there a partnership that owns that?",q,MR. BLUM,start_answer
848,2163,84,23,"Clemens Family, LP, I believe it is.",a,THE WITNESS,start_question
849,2164,84,24,"Now, before the fire occurred, was Clemens Cleaning Village paying rent to the building owner at the main building that we're here about?",q,MR. BLUM,start_answer
850,2169,85,4,Yes.,a,THE WITNESS,start_question
851,2170,85,5,Okay.  And was there a written lease by which that payment was made?,q,MR. BLUM,start_answer
852,2172,85,7,There was.,a,THE WITNESS,start_question
853,2173,85,8,And do you have that or was that destroyed in the fire?,q,MR. BLUM,start_answer
854,2175,85,10,That was destroyed in the fire.,a,THE WITNESS,start_question
855,2176,85,11,And what was the amount of the rent per month at the time of the fire?,q,MR. BLUM,start_answer
856,2178,85,13,"I believe that it was $11,700, but I am not 100% sure.",a,THE WITNESS,start_question
857,2180,85,15,Who would know that?,q,MR. BLUM,start_answer
858,2181,85,16,I would think that Janet would know that.,a,THE WITNESS,start_question
859,2183,85,18,"Okay.  And other than paying a rent payment, did the tenant, Clemens Cleaning Village, have to pay any insurance or taxes or anything like that?",q,MR. BLUM,start_answer
860,2187,85,22,Triple net.,a,THE WITNESS,start_question
861,2188,85,23,It was triple net?,q,MR. BLUM,start_answer
862,2189,85,24,"Yeah, oh yeah.",a,THE WITNESS,start_question
863,2191,86,1,And do you know what the taxes were that were being paid by Clemens Cleaning Village?,q,MR. BLUM,start_answer
864,2194,86,4,No.,a,THE WITNESS,start_question
865,2195,86,5,There was at least one tenant in the main building at the time of the fire; is that correct?,q,MR. BLUM,start_answer
866,2198,86,8,Correct.,a,THE WITNESS,start_question
867,2199,86,9,And what was the name of that tenant?,q,MR. BLUM,start_answer
868,2201,86,11,"I believe they went by S-Bond.  Only thing here it says MRI.  I think that was their original name, then they changed to S-Bond.",a,THE WITNESS,start_question
869,2205,86,15,Was that like Material Resources or something like that?,q,MR. BLUM,start_answer
870,2207,86,17,That's what -- here you have it listed or somebody has it listed as MRI.  But that is S-Bond.,a,THE WITNESS,start_question
871,2210,86,20,"Okay.  And do you know how much, what the amount of rent that was being paid by S-Bond before the fire?",q,MR. BLUM,start_answer
872,2213,86,23,I believe it was around 18 to 19 hundred dollars a month.,a,THE WITNESS,start_question
873,2216,87,1,Triple net also?,q,MR. BLUM,start_answer
874,2217,87,2,"Oh, yeah.",a,THE WITNESS,start_question
875,2218,87,3,And do you know how much longer they had left on their lease before the fire?,q,MR. BLUM,start_answer
876,2220,87,5,I do not.,a,THE WITNESS,start_question
877,2221,87,6,Had they been a long-term tenant in the building?,q,MR. BLUM,start_answer
878,2223,87,8,"Several years, I would say.",a,THE WITNESS,start_question
879,2224,87,9,"Well, at least their predecessor. That diagram goes back quite some time; right?",q,MR. BLUM,start_answer
880,2226,87,11,"Yeah, right.",a,THE WITNESS,start_question
881,2227,87,12,So probably 15 years before the fire?,q,MR. BLUM,start_answer
882,2229,87,14,I don't think it was that long.,a,THE WITNESS,start_question
883,2230,87,15,Okay.  And what did you understand their business to be?,q,MR. BLUM,start_answer
884,2232,87,17,So I think they specialized in bonding of dissimilar metals.,a,THE WITNESS,start_question
885,2234,87,19,And did they perform the actual bonding or whatever process on the premises?,q,MR. BLUM,start_answer
886,2236,87,21,"So it was my understanding -- and I do not know, you'll have to ask them -- but I think that most of their business came from -- what do you do when you lease the technology --",a,THE WITNESS,start_question
887,2242,88,2,Licensing fees?,q,MR. BLUM,start_answer
888,2243,88,3,Yes.,a,THE WITNESS,start_question
889,2244,88,4,Okay.,q,MR. BLUM,start_answer
890,2245,88,5,I believe that's it.  I do not know. You would have to ask S-Bond that.,a,THE WITNESS,start_question
891,2247,88,7,"Okay.  So after the company moved its operations into their other building after the fire, tell me the steps that you recall taking to like keep the business operating?",q,MR. BLUM,start_answer
892,2251,88,11,"So the first thing was we had to figure out how we were going to keep our food processing companies in garments, because they can't operate without garments.  So at 8 o'clock in the morning we were ordering replacement garments for the food processing companies, like lab coats and things like that.  And they have a warehouse in Allentown, so we -- at the time they did.  So then we set up an office in the back building and we got phone service switched to our cell phones. And just, it was like -- it was a huge mess.  I can't even recall the exact steps in it.",a,THE WITNESS,start_question
893,2266,89,1,Did the company have any kind of written disaster or --,q,MR. BLUM,start_answer
894,2268,89,3,No.,a,THE WITNESS,start_question
895,2269,89,4,"Just let me finish my question before you answer, okay? Did you have any kind of a written disaster recovery plan of any type?",q,MR. BLUM,start_answer
896,2273,89,8,No.,a,THE WITNESS,start_chat
897,2274,89,9,Let's take a break for five minutes.,side_chat,MR. BLUM,symbols
898,2276,89,11,- - -,symbols,,is brackets
899,2277,89,12,(Short recess.),brackets,,symbols
900,2278,89,13,- - -,symbols,,symbols
901,2279,89,14,- - -,symbols,,is brackets
902,2280,89,15,"(Plaintiffs' Responses to Defendant Euro Motorcars Devon, Inc.'s, Mercedes-Benz USA, LLC's, and Mercedes-Benz Vans, LLC's First Set of Interrogatories Addressed to Plaintiffs marked R. Clemens Exhibit 7.)",brackets,,symbols
903,2286,89,21,- - -,symbols,,start_question
904,2288,89,23,"Randy, I'm going to show you a document which we've marked as Exhibit 7 to your deposition.  Take a look at that and I'll have some specific questions. Take a look at the very last page for me, if you could.  Is that your signature that appears there?",q,MR. BLUM,start_answer
905,2296,90,6,Yes.,a,THE WITNESS,start_question
906,2297,90,7,"And did you understand at the time you signed this that you were verifying that the answers in these Interrogatories were true and correct, to the best of your knowledge and belief?",q,MR. BLUM,start_answer
907,2302,90,12,I believe that's what we had.,a,THE WITNESS,start_question
908,2303,90,13,"So yes, you did?",q,MR. BLUM,start_answer
909,2304,90,14,Yes.,a,THE WITNESS,start_question
910,2305,90,15,"Okay.  I'm going to direct your attention, if we could, to Page 21, Interrogatory No. 84.  I'm going to ask you a series of questions about damages that are being claimed by, first by Clemens Cleaning Village that are above and beyond the insurance policy.  Okay?",q,MR. BLUM,start_answer
911,2312,90,22,Uh-huh.,a,THE WITNESS,start_question
912,2313,90,23,"Again, this is not like a memory test.  I put this in front of you so that we have some background to review it from. So one of the things I believe that is being claimed here, if you look at the first paragraph, it says that you were insured with Harleysville for business personal property, do you see that, up to $2 million?",q,MR. BLUM,start_answer
913,2322,91,7,Correct.,a,THE WITNESS,start_question
914,2323,91,8,"Is it your understanding that you -- not you, but Clemens Cleaning Village -- was paid the policy limits available from Harleysville for the business personal property?",q,MR. BLUM,start_answer
915,2328,91,13,I believe so.  But I am not 100% sure.,a,THE WITNESS,start_question
