,indice,page_number,line_number,text,text_type,speaker,time_added
710,2471,93,2,"I'm not an auto mechanic, but once you heard them squeaking, we changed them, or if the pedal got low, he'd check them out.",a,THE WITNESS,start_question
711,2474,93,5,"And again, I'm just trying to get your best memory of how often this work was done.",q,MR. CARON,start_answer
712,2476,93,7,Yes.,a,THE WITNESS,start_question
713,2477,93,8,"For the GMC rack body truck, do you know whether there were more than two brake jobs?",q,MR. CARON,start_answer
714,2480,93,11,Yes.,a,THE WITNESS,start_question
715,2481,93,12,"Do you know whether there were, say, fewer than five brake jobs on the GMC rack body truck?",q,MR. CARON,start_answer
716,2484,93,15,I wouldn't say there was more than five at the time.,a,THE WITNESS,start_question
717,2486,93,17,You think it was more than five?,q,MR. CARON,start_answer
718,2487,93,18,"No, I wouldn't say -- I can't say the amount, but I helped Allen maybe two or three times on it.  I know I helped him two times.",a,THE WITNESS,start_question
719,2490,93,21,"Okay.  Thank you.  And for the brake jobs that Mr. Seidman did on the GMC rack body truck, do you know if they were two-wheel brake jobs or four-wheel brake jobs?",q,MR. CARON,start_answer
720,2495,94,1,He did the four wheels.,a,THE WITNESS,start_question
721,2496,94,2,"Okay.  Let me just ask you generally. Whenever he did a brake job, did he sometimes do two wheels, sometimes four wheels, or was it always four wheels?",q,MR. CARON,start_chat
722,2500,94,6,Objection.,side_chat,MR. CHRABASZCZ,start_answer
723,2501,94,7,"He would do, like, the two wheels in the front and the wheels in the back.",a,THE WITNESS,start_question
724,2503,94,9,Okay.  I think what I heard you say is it was always a four-wheel brake job when he did a brake job?,q,MR. CARON,start_answer
725,2506,94,12,"No.  If the front pads needed to be replaced, he'd replace them.",a,THE WITNESS,start_question
726,2508,94,14,Okay.  Did the front brakes wear out quicker than the back ones?,q,MR. CARON,start_answer
727,2510,94,16,"Yes, they did.",a,THE WITNESS,start_question
728,2511,94,17,So is there a way for you to estimate when he did brake jobs on all these vehicles about how often it was a two-wheel brake job as opposed to a four-wheel brake job?,q,MR. CARON,start_answer
729,2515,94,21,I couldn't estimate that.  I went to the shop.  He did it.  I helped him a few times.,a,THE WITNESS,start_question
730,2518,94,24,"Now, for the Mercedes rack body truck, do you know when the business acquired that vehicle?",q,MR. CARON,start_answer
731,2522,95,3,I would say it had to be in the '80s. We had that truck when we moved to Chelsea.,a,THE WITNESS,start_question
732,2524,95,5,"So early '80s then, before 1982?",q,MR. CARON,start_answer
733,2525,95,6,Yes.  We actually had that truck when we were at Purchase Street.,a,THE WITNESS,start_question
734,2527,95,8,And do you know about how long the business had that truck?,q,MR. CARON,start_answer
735,2529,95,10,"I don't know, but it was quite a while.  I can't give you a specific time.",a,THE WITNESS,start_question
736,2531,95,12,Like more than ten years?,q,MR. CARON,start_answer
737,2532,95,13,"I would say pretty close to ten years, I would imagine.  I'm not really too sure.",a,THE WITNESS,start_question
738,2534,95,15,And do you know whether Mr. Seidman did a brake job on that vehicle?,q,MR. CARON,start_answer
739,2536,95,17,"Yes, I know that for sure.",a,THE WITNESS,start_question
740,2537,95,18,Do you know how many times he did a brake job on that vehicle?,q,MR. CARON,start_answer
741,2539,95,20,"No, I don't.  When Allen was working in the garage, I worked in the shop.",a,THE WITNESS,start_question
742,2541,95,22,"Do you know for any brake jobs he did do, do you know whether they were two-wheel or four-wheel brake jobs?",q,MR. CARON,start_answer
743,2545,96,1,I cannot estimate that.,a,THE WITNESS,start_question
744,2546,96,2,Okay.  Did you ever help him with a brake job on that vehicle?,q,MR. CARON,start_answer
745,2548,96,4,I helped him in the GMC pickup truck.,a,THE WITNESS,start_question
746,2549,96,5,But not that Mercedes rack body truck?,q,MR. CARON,start_answer
747,2550,96,6,"No.  I actually helped him with the Mercedes.  I passed him the parts.  I just helped him with the parts.  If he told me to go upstairs, I went upstairs to the shop.",a,THE WITNESS,start_question
748,2554,96,10,"Understood.  So the GMC pickup, do you know when the business acquired that vehicle?",q,MR. CARON,start_answer
749,2556,96,12,That was in about the mid '70s.,a,THE WITNESS,start_question
750,2557,96,13,And do you know about how long the business had that vehicle?,q,MR. CARON,start_answer
751,2559,96,15,"No, I don't.  I know the truck was in an accident and it was totalled.  I know that.",a,THE WITNESS,start_question
752,2561,96,17,Do you know how long the business had it before it was totalled?,q,MR. CARON,start_answer
753,2563,96,19,"Probably about four years or five years.  Like I said, I'm not really positive.",a,THE WITNESS,start_question
754,2565,96,21,Understood.  Do you know whether Mr. Seidman did any brake jobs on that vehicle?,q,MR. CARON,start_answer
755,2567,96,23,"Yes, I actually helped him do one on that.",a,THE WITNESS,start_question
756,2570,97,1,"And in addition to the one you helped him with, do you know if he did any other brake jobs on that?",q,MR. CARON,start_answer
757,2573,97,4,He did brake jobs on the Ford vans.,a,THE WITNESS,start_question
758,2574,97,5,Just for the GMC pickup for now.,q,MR. CARON,start_answer
759,2575,97,6,"I remember helping him once doing it, but I know he did it multiple times.",a,THE WITNESS,start_question
760,2577,97,8,"Do you know how many times he did it in total, including the time that you helped him?",q,MR. CARON,start_answer
761,2580,97,11,At least two times I know of.,a,THE WITNESS,start_question
762,2581,97,12,"And the time you helped him, was it a two-wheel or a four-wheel brake job?",q,MR. CARON,start_answer
763,2583,97,14,It was a four-wheel brake job.,a,THE WITNESS,start_question
764,2584,97,15,"And for any other time that he did a brake job on that vehicle, do you know whether it was two wheels or four wheels?",q,MR. CARON,start_answer
765,2587,97,18,"Sometimes it was two wheels in the front, and the rear, I couldn't tell you.",a,THE WITNESS,start_question
766,2589,97,20,"Okay.  The Chevy pickup, when did the business acquire that, if you remember?",q,MR. CARON,start_answer
767,2591,97,22,"That was -- we acquired that, I believe, right after the GMC got wrecked.  That was late -- close to '80, 1980.  In the '80s. I'm not too sure.",a,THE WITNESS,start_question
768,2596,98,2,Any idea how long they had that vehicle?,q,MR. CARON,start_answer
769,2598,98,4,I don't know how long they had it.,a,THE WITNESS,start_question
770,2599,98,5,Do you know if it was less than ten years or more than ten years?,q,MR. CARON,start_answer
771,2601,98,7,"It was less than ten years, yes, I can say that.",a,THE WITNESS,start_question
772,2603,98,9,And do you know whether Mr. Seidman did a brake job on that vehicle?,q,MR. CARON,start_answer
773,2605,98,11,"Yes, I do.",a,THE WITNESS,start_question
774,2606,98,12,And did you ever help him?,q,MR. CARON,start_answer
775,2607,98,13,"I helped him on the GMC, and the Chevy one I just passed him the parts.",a,THE WITNESS,start_question
776,2609,98,15,Do you know how many brake jobs he did on that?,q,MR. CARON,start_answer
777,2611,98,17,"No, I can't tell you that at all.",a,THE WITNESS,start_question
778,2612,98,18,Do you know whether it was less than five?,q,MR. CARON,start_answer
779,2614,98,20,I can't tell you.  I would imagine it was less than five.  I can't tell you an actual measurement.  He worked Saturdays.  I didn't work Saturdays.  He did a lot of work on Saturdays.,a,THE WITNESS,start_question
780,2620,99,1,"And let me ask you about the first -- there's two Ford vans, correct?",q,MR. CARON,start_answer
781,2622,99,3,Yes.,a,THE WITNESS,start_question
782,2623,99,4,"For the first Ford van, when was that vehicle acquired?",q,MR. CARON,start_answer
783,2625,99,6,That was one of the vans we had in the '70s.,a,THE WITNESS,start_question
784,2627,99,8,Was it purchased in the 1970s?,q,MR. CARON,start_answer
785,2628,99,9,"Late '70s.  Like I said, I'm not really accurate on the dates.  I know the vehicles that he had that I can't remember.",a,THE WITNESS,start_question
786,2631,99,12,Do you know about how long the business had that vehicle?,q,MR. CARON,start_answer
787,2633,99,14,Quite a few years with the Ford van.,a,THE WITNESS,start_question
788,2634,99,15,Do you know about when the business got rid of it?,q,MR. CARON,start_answer
789,2636,99,17,No.,a,THE WITNESS,start_question
790,2637,99,18,Do you think the business had it for more than ten years?,q,MR. CARON,start_answer
791,2639,99,20,I can say less than ten years.  I know that.  I don't know the actual date on when they got rid of it.,a,THE WITNESS,start_question
792,2642,99,23,And do you know if Mr. Seidman did any brake jobs on that vehicle?,q,MR. CARON,start_answer
793,2645,100,1,Yes.,a,THE WITNESS,start_question
794,2646,100,2,And do you know how many times?,q,MR. CARON,start_answer
795,2647,100,3,I know he did it at least twice that I know of.,a,THE WITNESS,start_question
796,2649,100,5,"But beyond that, you can't estimate how many times?",q,MR. CARON,start_answer
797,2651,100,7,I couldn't estimate.,a,THE WITNESS,start_question
798,2652,100,8,"And for the second Ford van, when did the business acquire that vehicle?",q,MR. CARON,start_answer
799,2654,100,10,It acquired that right up -- I can't give you the date.  They acquired that right after the first one.  They got rid of the first one.,a,THE WITNESS,start_question
800,2658,100,14,"Do you think it was sometime in the 1980s or 1990s, can you estimate?",q,MR. CARON,start_answer
801,2660,100,16,I'd say -- I couldn't give you a date. I can't think back that far.,a,THE WITNESS,start_question
802,2662,100,18,Do you know whether Mr. Seidman did any brake jobs on that vehicle?,q,MR. CARON,start_answer
803,2664,100,20,I know he did brake jobs.  He would always do the brake jobs.,a,THE WITNESS,start_question
804,2666,100,22,Do you know how many times he did the brake jobs?,q,MR. CARON,start_answer
805,2668,100,24,"No, I don't.  I don't know.",a,THE WITNESS,start_question
806,2670,101,1,I said how many times he did the brake jobs.  I mean how many times he did a brake job on that vehicle?,q,MR. CARON,start_answer
807,2673,101,4,I can't say how many times.,a,THE WITNESS,start_question
808,2674,101,5,"When Mr. Seidman would work on vehicles at the Purchase Street location, where physically did he do that work?",q,MR. CARON,start_answer
809,2677,101,8,He did it out back.  There was an alleyway out back.,a,THE WITNESS,start_question
810,2679,101,10,And what about in Chelsea?,q,MR. CARON,start_answer
811,2680,101,11,"In Chelsea, he did them in the garage. Like I said, I worked at the shop.  I don't know what he was doing out there sometimes.",a,THE WITNESS,start_question
812,2683,101,14,"And when you say ""the garage,"" we went and saw that property the other day.  Is that sort of the area with the loading dock?",q,MR. CARON,start_answer
813,2686,101,17,"The loading dock, yes.",a,THE WITNESS,start_question
814,2687,101,18,"And when he would do brake jobs in the garage at Chelsea, would the door typically be open?",q,MR. CARON,start_chat
815,2690,101,21,Objection.,side_chat,MR. CHRABASZCZ,start_question
816,2691,101,22,The door to the outside?,q,MR. CARON,start_chat
817,2692,101,23,Objection.,side_chat,MR. CHRABASZCZ,start_answer
818,2693,101,24,Depending if it was summertime or cold out.,a,THE WITNESS,start_question
819,2696,102,2,"Okay.  So if it was nice weather, it would be open?",q,MR. CARON,start_answer
820,2698,102,4,It would be open.,a,THE WITNESS,start_question
821,2699,102,5,"All right.  Is there any ventilation system in that garage in Chelsea, do you know?",q,MR. CARON,start_answer
822,2701,102,7,No.,a,THE WITNESS,start_question
823,2702,102,8,"Now, can you -- obviously, you saw Mr. Seidman do brake jobs.  Sometimes you helped him.  Can you describe the process for how he would do a brake job?",q,MR. CARON,start_answer
824,2706,102,12,"He would -- when I got down there, he'd have everything laid out.  You take off the brake drums.  He'd take the tool that takes off the spray compressors, loosen up all the springs with the tool and take the brake pads off. On the front he would just take the clamp, turn in the rotor and put the pads back in and put it back on, and he'd change the disc, too.",a,THE WITNESS,start_question
825,2716,102,22,And what would he do after he had those brakes removed?,q,MR. CARON,start_answer
826,2718,102,24,What would he do?,a,THE WITNESS,start_question
827,2720,103,1,What would he do next for the brake job once he had the old brakes removed?,q,MR. CARON,start_answer
828,2722,103,3,"He would spray on the cleaner, clean the area.  And like I said, he would turn in the caliper, put the new pads on or the new disc if he was changing the disc, and then put it back together.",a,THE WITNESS,start_question
829,2727,103,8,"And when you say spray with a cleaner, was there a product that he used particularly for that?",q,MR. CARON,start_answer
830,2730,103,11,"It was a brake cleaner, brake spray.",a,THE WITNESS,start_question
831,2731,103,12,All right.  And is it correct to say that he didn't use any compressed air?,q,MR. CARON,start_chat
832,2733,103,14,Objection.,side_chat,MR. CHRABASZCZ,start_answer
833,2734,103,15,I never seen him use that.,a,THE WITNESS,start_question
834,2735,103,16,"Okay.  And in terms of the new brakes that were put on, would you agree with me that he didn't have to do anything to those new brakes before putting them on?",q,MR. CARON,start_chat
835,2739,103,20,Objection.,side_chat,MR. CHRABASZCZ,start_answer
836,2740,103,21,"No, he actually just put them on.",a,THE WITNESS,start_question
837,2741,103,22,Okay.  So you never saw him like sand or grind the new brakes or anything like that?,q,MR. CARON,start_answer
838,2743,103,24,Not at all.,a,THE WITNESS,start_question
839,2745,104,1,"And I think I know the answer to this, but it was never part of your job to order replacement brakes, was it?",q,MR. CARON,start_answer
840,2748,104,4,"No, not my job.",a,THE WITNESS,start_question
841,2749,104,5,Do you know for any of the different brake jobs we've discussed where the replacement brakes came from?,q,MR. CARON,start_answer
842,2752,104,8,"No.  Like I said, when I got out there, everything was laid on the ground and I never seen any boxes.  He ordered everything.",a,THE WITNESS,start_chat
843,2755,104,11,"Okay.  Thank you, sir. That's all I have.  I appreciate it.",side_chat,MR. CARON,start_chat
844,2757,104,13,Thank you.,side_chat,THE WITNESS,symbols
845,2758,104,14,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
846,2761,104,17,"Good afternoon, Mr. Finn.",q,MR. ZAMALOFF,start_answer
847,2762,104,18,Good afternoon.,a,THE WITNESS,start_question
848,2763,104,19,My name is Matt Zamaloff.  I represent some of the defendants sued in Allen's lawsuit. You mentioned earlier the name of a company called Tecumseh?,q,MR. ZAMALOFF,start_answer
849,2767,104,23,Yes.,a,THE WITNESS,start_question
850,2768,104,24,What product did you associate Tecumseh with?,q,MR. ZAMALOFF,start_answer
851,2771,105,2,The compressor.,a,THE WITNESS,start_question
852,2772,105,3,Okay.  A hermetically-sealed compressor?,q,MR. ZAMALOFF,start_answer
853,2774,105,5,It was a Freon compressor.,a,THE WITNESS,start_question
854,2775,105,6,Do you know if it was a hermetically-sealed compressor?,q,MR. ZAMALOFF,start_answer
855,2777,105,8,I have no idea.  I remember asking Allen.  Allen said they make minibike motors or something like that.  That's all I know.,a,THE WITNESS,start_question
856,2780,105,11,I'm just trying to figure out why you said the name Tecumseh because we were talking about refrigeration units.  And did you ever personally work with or handle any Tecumseh compressors?,q,MR. ZAMALOFF,start_answer
857,2785,105,16,"No, not at all.",a,THE WITNESS,start_question
858,2786,105,17,"Okay.  And in your career there at Seidman Brothers, have you ever seen Allen Seidman work with any Tecumseh compressors?",q,MR. ZAMALOFF,start_answer
859,2789,105,20,"Yes.  As a matter of fact, he had called me down there.  When I went down there, I had said the word.  I said it wrong.  He said, it's Tecumseh.  He goes, they make minibike motors and lawn mower motors.",a,THE WITNESS,start_question
860,2795,106,1,"And this is a specific recollection you have of an instance where Allen told you what the Tecumseh compressor was, correct?",q,MR. ZAMALOFF,start_answer
861,2798,106,4,"Yes, because when I pronounced the word, I didn't pronounce it right.  He said it was Tecumseh.",a,THE WITNESS,start_question
862,2801,106,7,What year did this occur?,q,MR. ZAMALOFF,start_answer
863,2802,106,8,This was in the '80s.,a,THE WITNESS,start_question
864,2803,106,9,What part of the '80s?  Early?  Mid? Late?,q,MR. ZAMALOFF,start_answer
865,2805,106,11,Early '80s.,a,THE WITNESS,start_question
866,2806,106,12,Was there a specific product associated with the Tecumseh compressor that he was calling you down to look at?,q,MR. ZAMALOFF,start_answer
867,2809,106,15,"No, I couldn't say anything like that. I don't remember that.",a,THE WITNESS,start_question
868,2811,106,17,Do you know what Tecumseh compressors -- what kind of products Tecumseh compressors came in?,q,MR. ZAMALOFF,start_answer
869,2814,106,20,I think it would be refrigeration unit.,a,THE WITNESS,start_question
870,2816,106,22,"Are you familiar with the brand name, trade name, or manufacturer's name of any specific refrigeration unit that you've seen at Seidman Brothers with a Tecumseh compressor in it?",q,MR. ZAMALOFF,start_answer
871,2822,107,3,"No, I'm not.",a,THE WITNESS,start_question
872,2823,107,4,Are you familiar with the types of compressors that are out in the marketplace?,q,MR. ZAMALOFF,start_answer
873,2825,107,6,"No, I'm not, sir.",a,THE WITNESS,start_question
874,2826,107,7,"Okay.  So if I asked you, do you know what a hermetically-sealed compressor is, would you be able to answer that question for me?",q,MR. ZAMALOFF,start_answer
875,2829,107,10,I couldn't answer that question.,a,THE WITNESS,start_question
876,2830,107,11,"Okay.  When you saw Allen point out to you this Tecumseh compressor, do you have a specific recollection of the particular type of unit that this product was associated with?",q,MR. ZAMALOFF,start_answer
877,2834,107,15,"No, I don't, sir.  I know Allen was putting Freon in it.",a,THE WITNESS,start_question
878,2836,107,17,Okay.  So Allen was putting Freon in the unit itself?,q,MR. ZAMALOFF,start_answer
879,2838,107,19,Yes.,a,THE WITNESS,start_question
880,2839,107,20,And he simply pointed out the Tecumseh compressor in the unit?,q,MR. ZAMALOFF,start_chat
881,2841,107,22,Objection.,side_chat,MR. CHRABASZCZ,start_answer
882,2842,107,23,"It was already out of the unit.  Like I said, I walked up and I pronounced Tecumseh wrong because I never heard it before.  And he said they make motors for lawn mowers and also minibikes.",a,THE WITNESS,start_question
883,2848,108,4,I understand.  So are you able to describe what the Tecumseh unit looked like?,q,MR. ZAMALOFF,start_answer
884,2850,108,6,I can't.  That was so long ago.  I can't remember.,a,THE WITNESS,start_question
885,2852,108,8,And is this the only time you ever saw Allen work with a Tecumseh product?,q,MR. ZAMALOFF,start_answer
886,2854,108,10,"That was the first one I seen him working with.  Like I said, I worked on the other side of the shop.  What he worked on, I didn't pay any attention to.",a,THE WITNESS,start_question
887,2858,108,14,So there may have been other times where he may have worked with it or may not have worked with it; you just don't know one way or the other; is that right?,q,MR. ZAMALOFF,start_answer
888,2862,108,18,"Yes, sir.",a,THE WITNESS,start_question
889,2863,108,19,"And in terms of this particular Tecumseh unit, did you see him actually remove the unit from the particular product it was associated with?",q,MR. ZAMALOFF,start_answer
890,2867,108,23,"The unit was on a dolly.  We put it up on a boulder on a cart, and that's when I pronounced the name wrong.",a,THE WITNESS,start_question
891,2871,109,2,Do you know if it was a new or used unit that he pointed out to you?,q,MR. ZAMALOFF,start_answer
892,2873,109,4,It was a used unit.,a,THE WITNESS,start_question
893,2874,109,5,"Okay.  And again, you couldn't sit here and tell me what type of unit it was, whether it was a hermetically-sealed compressor or not; is that correct?",q,MR. ZAMALOFF,start_chat
894,2878,109,9,Objection.,side_chat,MR. CHRABASZCZ,start_answer
895,2879,109,10,All I know is it was a compressor.  I didn't know.,a,THE WITNESS,start_question
896,2881,109,12,"And while he was pointing it out to you, he didn't do anything to the actual compressor unit itself other than charge it with Freon; is that correct?",q,MR. ZAMALOFF,start_chat
897,2885,109,16,Objection.,side_chat,MR. CHRABASZCZ,start_answer
898,2886,109,17,"That's what I seen, yes, sir.",a,THE WITNESS,start_question
899,2887,109,18,"And in order to charge a compressor with Freon, is it simply tapping into the line itself to access the line in order to infuse the line with Freon?",q,MR. ZAMALOFF,start_chat
900,2891,109,22,Objection.,side_chat,MR. CHRABASZCZ,start_answer
901,2892,109,23,I'm not a refrigeration man.  I have no idea.,a,THE WITNESS,start_question
902,2895,110,1,"So you wouldn't know one way or the other what you saw Allen do to that unit, if anything, correct?",q,MR. ZAMALOFF,start_answer
903,2898,110,4,I know I seen the Freon tag.  He said he was charging it.,a,THE WITNESS,start_question
904,2900,110,6,But you don't know if Allen was charging the actual refrigeration unit with the Freon or the compressor itself with Freon; is that right?,q,MR. ZAMALOFF,start_answer
905,2904,110,10,He was charging the compressor.,a,THE WITNESS,start_question
906,2905,110,11,"And you couldn't -- as you sit here today, you can't describe for me exactly what Allen was doing to charge the compressor unit; is that right?",q,MR. ZAMALOFF,start_answer
907,2909,110,15,"No, that was over, like, 30 years ago. I couldn't remember that.",a,THE WITNESS,start_question
908,2911,110,17,"Okay.  And as far as you know, the compressor unit was in one piece, correct?",q,MR. ZAMALOFF,start_answer
909,2913,110,19,Yes.,a,THE WITNESS,start_question
910,2914,110,20,"And it wasn't -- the innards weren't exposed, correct; the compressor was all together, correct?",q,MR. ZAMALOFF,start_chat
911,2917,110,23,Objection.,side_chat,MR. CHRABASZCZ,start_answer
912,2918,110,24,Yes.,a,THE WITNESS,start_question
913,2920,111,1,"And you never saw Allen do anything else to that particular piece of equipment, correct?",q,MR. ZAMALOFF,start_answer
914,2923,111,4,He may have done something else.  I never seen him do it.,a,THE WITNESS,start_question
915,2925,111,6,And is that the only time you ever seen him throughout your career there work on a piece of Tecumseh equipment?,q,MR. ZAMALOFF,start_chat
916,2928,111,9,Objection.  Asked and answered.,side_chat,MR. CHRABASZCZ,start_answer
917,2930,111,11,"He worked on quite a bit of compressors.  I never paid any attention.  Like I said, that was the first time I seen him work on a Tecumseh.",a,THE WITNESS,start_question
918,2934,111,15,And that's the only instance you can remember seeing him work with a Tecumseh compressor; is that correct?,q,MR. ZAMALOFF,start_chat
919,2937,111,18,Objection.,side_chat,MR. CHRABASZCZ,start_answer
920,2938,111,19,Yes.,a,THE WITNESS,start_question
921,2939,111,20,"You never saw Allen work with any Tecumseh small engines, correct?",q,MR. ZAMALOFF,start_answer
922,2941,111,22,"No, sir.",a,THE WITNESS,start_question
923,2942,111,23,Is that correct?,q,MR. ZAMALOFF,start_answer
924,2943,111,24,"Yes, sir.",a,THE WITNESS,start_chat
925,2945,112,1,Those are all the questions I have for you.  Thank you very much.,side_chat,MR. ZAMALOFF,start_chat
926,2947,112,3,Thank you.,side_chat,THE WITNESS,start_chat
927,2948,112,4,"I may have some others later, but thank you for your time.",side_chat,MR. ZAMALOFF,start_chat
928,2950,112,6,Thank you.,side_chat,THE WITNESS,start_chat
929,2951,112,7,I do have one more question.,side_chat,MR. ZAMALOFF,start_question
930,2953,112,9,"As you probably know, Jack Seidman has already given a deposition in this case?",q,MR. ZAMALOFF,start_answer
931,2955,112,11,Yes.,a,THE WITNESS,start_question
932,2956,112,12,"And to the extent that Jack Seidman testified with respect to any of Allen's work that he saw him do with Tecumseh, you would have no reason to dispute any of that testimony, correct?",q,MR. ZAMALOFF,start_chat
933,2961,112,17,Objection.  Mutually exclusive testimony.,side_chat,MR. CHRABASZCZ,start_answer
934,2963,112,19,"I don't know what Jack said, but I know that it was Tecumseh.",a,THE WITNESS,start_question
935,2965,112,21,"I understand that, but would you have any reason to dispute Jack's testimony about what he saw his father work with?",q,MR. ZAMALOFF,start_chat
936,2968,112,24,Objection.,side_chat,MR. CHRABASZCZ,start_answer
937,2970,113,1,"No, not at all.",a,THE WITNESS,start_chat
938,2971,113,2,Okay.  Thank you.,side_chat,MR. ZAMALOFF,start_chat
939,2972,113,3,"Are you really done, Matt?",side_chat,MS. JACKSON,start_chat
940,2974,113,5,Yes.,side_chat,MR. ZAMALOFF,symbols
941,2975,113,6,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
942,2978,113,9,"Good afternoon, Mr. Finn.",q,MS. JACKSON,start_answer
943,2979,113,10,Good afternoon.,a,THE WITNESS,start_question
944,2980,113,11,"My name is Susan Jackson, and I had a little trouble hearing you over there, so if I repeat answers you've already given, I apologize.  I might not have heard them correctly.  First of all, did you have lunch with counsel?",q,MS. JACKSON,start_answer
945,2986,113,17,"Yes, I did.",a,THE WITNESS,start_question
946,2987,113,18,And did you review any documents at lunch?,q,MS. JACKSON,start_answer
947,2989,113,20,"No, ma'am.",a,THE WITNESS,start_question
948,2990,113,21,Did you have any discussion about your testimony at lunch?,q,MS. JACKSON,start_answer
949,2992,113,23,Not at all.,a,THE WITNESS,start_question
950,2993,113,24,You didn't discuss any products or any work that was done at Seidman?,q,MS. JACKSON,start_answer
951,2996,114,2,Not at all.,a,THE WITNESS,start_question
952,2997,114,3,"Okay.  So as I understand it, you went to work for Seidman at Purchase Street in late 1974?",q,MS. JACKSON,start_answer
953,3000,114,6,Yes.,a,THE WITNESS,start_question
954,3001,114,7,And the company moved out of Purchase Street in 1982 and moved to Chelsea?,q,MS. JACKSON,start_answer
955,3003,114,9,"I believe that is the date, yes.",a,THE WITNESS,start_question
956,3004,114,10,"And the entire time that you worked at Seidman Brothers, you never ordered materials for the business, correct?",q,MS. JACKSON,start_answer
957,3007,114,13,I never ordered any.,a,THE WITNESS,start_question
958,3008,114,14,And you never went to pick up materials for the business?,q,MS. JACKSON,start_answer
959,3010,114,16,Not at all.,a,THE WITNESS,start_question
960,3011,114,17,And who was responsible for ordering equipment and materials?,q,MS. JACKSON,start_answer
961,3013,114,19,That would be Allen or Sonny.,a,THE WITNESS,start_question
962,3014,114,20,"Okay.  And the wok ovens that were built by Seidman Brothers, that was a Seidman Brothers design, correct?",q,MS. JACKSON,start_answer
963,3017,114,23,Yes.,a,THE WITNESS,start_question
964,3018,114,24,And Seidman Brothers is the entity that determined what materials would be used in the wok ovens?,q,MS. JACKSON,start_answer
965,3022,115,3,Yes.,a,THE WITNESS,start_question
966,3023,115,4,"And earlier, very early in your testimony you said that there were two manufacturers' brands of asbestos that you worked with that came in bags, correct?",q,MS. JACKSON,start_answer
967,3027,115,8,I never said any name of any company but --,a,THE WITNESS,start_question
968,3029,115,10,Well --,q,MS. JACKSON,start_answer
969,3030,115,11,"I said I remember a white bag with red lettering.  That's all I said, but the manufacturers that I heard over the years was New England Insulation and General Insulation.",a,THE WITNESS,start_question
970,3034,115,15,"Okay.  So when counsel asked you questions -- I just want to make sure I heard you correctly, sir.  When counsel asked you questions this morning, she asked you, do you know the manufacturer of the asbestos product that you worked with, and one of the manufacturers you identified was General Insulation?",q,MS. JACKSON,start_answer
971,3042,115,23,I didn't identify anybody on the bag of the insulation.  I just heard the names General Insulation and New England Insulation. I never said any name about any insulation. All I said was it was in a white bag with red lettering.,a,THE WITNESS,start_question
972,3049,116,5,"Okay.  I just want to understand where you got the name General Insulation from, sir.",q,MS. JACKSON,start_answer
973,3051,116,7,I heard those names over the years.,a,THE WITNESS,start_question
974,3052,116,8,Okay.  You just heard people talking about General Insulation?,q,MS. JACKSON,start_answer
975,3054,116,10,I heard them years ago when I was in Purchase Street that they were purchasing something there.,a,THE WITNESS,start_question
976,3057,116,13,"Okay.  So when you were working on Purchase Street, somebody told you that the company was purchasing materials from General Insulation?",q,MS. JACKSON,start_answer
977,3061,116,17,"I heard General Insulation, yes, I heard that name.",a,THE WITNESS,start_question
978,3063,116,19,"But in what context did you hear that, sir?",q,MS. JACKSON,start_answer
979,3065,116,21,"I can't remember that, but I do remember those two names that were mentioned years ago.",a,THE WITNESS,start_question
980,3068,116,24,And I'm only asking you about General Insulation.  All right?,q,MS. JACKSON,start_answer
981,3071,117,2,Okay.,a,THE WITNESS,start_question
982,3072,117,3,So you don't know what business General Insulation was involved in?,q,MS. JACKSON,start_answer
983,3074,117,5,"No, I don't.",a,THE WITNESS,start_question
984,3075,117,6,Okay.  Seidman Brothers is the entity that made the determination to stop using asbestos in its wok ovens?,q,MS. JACKSON,start_answer
985,3078,117,9,Yes.,a,THE WITNESS,start_question
986,3079,117,10,And that was a decision that was made by Allen and Sonny?,q,MS. JACKSON,start_chat
987,3081,117,12,Objection.,side_chat,MR. CHRABASZCZ,start_answer
988,3082,117,13,Yes.,a,THE WITNESS,start_question
989,3083,117,14,"You weren't involved in that decision, right?",q,MS. JACKSON,start_answer
990,3085,117,16,Not at all.,a,THE WITNESS,start_question
991,3086,117,17,"At the Purchase Street property, was there a break room?",q,MS. JACKSON,start_answer
992,3088,117,19,No.,a,THE WITNESS,start_question
993,3089,117,20,Was there any area in the facility that had posted OSHA notices on it?,q,MS. JACKSON,start_answer
994,3091,117,22,Not that I can recall.,a,THE WITNESS,start_question
995,3092,117,23,"At Seidman Brothers in Chelsea, is there a break room?",q,MS. JACKSON,start_answer
996,3095,118,1,Yes.,a,THE WITNESS,start_question
997,3096,118,2,And where is the break room located?,q,MS. JACKSON,start_answer
998,3097,118,3,It's right across from the receptionist room.,a,THE WITNESS,start_question
999,3099,118,5,Okay.  So it would be on the left as you enter the building?,q,MS. JACKSON,start_answer
1000,3101,118,7,Yes.,a,THE WITNESS,start_question
1001,3102,118,8,"Okay.  And in that break room, are there OSHA notices posted?",q,MS. JACKSON,start_answer
1002,3104,118,10,"Not that I've noticed, no.",a,THE WITNESS,start_question
